time_s,force_adc
115.15232872962952,0
115.22425699234009,0
115.30810689926147,0
115.37960171699524,0
115.45691084861755,0
115.53271079063416,0
115.6006817817688,0
115.73219871520996,0
115.83832788467407,0
115.95013976097107,0
116.03443574905396,0
116.10951495170593,0
116.18193483352661,0
116.25505685806274,0
116.34330797195435,0
116.41023874282837,0
116.47963380813599,0
116.6033878326416,0
116.67548060417175,0
116.75480699539185,0
116.82051873207092,0
116.88783979415894,0
116.96358489990234,0
117.0341067314148,0
117.1139907836914,0
117.19345688819885,0
117.30170273780823,0
117.4466757774353,0
117.5241117477417,0
117.60494089126587,0
117.67507290840149,0
117.75520372390747,0
117.87650680541992,0
117.96892595291138,0
118.0603678226471,0
118.14609575271606,0
118.23383498191833,0
118.37224388122559,0
118.46987390518188,0
118.55476403236389,0
118.63985586166382,0
118.73821783065796,0
118.82342171669006,0
118.91498589515686,0
118.99778461456299,0
119.0856819152832,0
119.1838448047638,0
119.3051118850708,0
119.38270473480225,0
119.4563798904419,0
119.52791595458984,0
119.61363196372986,0
119.68516778945923,0
119.75633358955383,0
119.84658575057983,0
119.91897964477539,0
119.99715089797974,0
120.12381672859192,0
120.19525289535522,0
120.2738127708435,0
120.3429627418518,0
120.41737484931946,0
120.49712777137756,0
120.56621384620667,0
120.63541984558105,0
120.71072363853455,0
120.78198885917664,0
120.91709899902344,0
121.01589870452881,0
121.09400868415833,0
121.18144989013672,0
121.26486587524414,0
121.34851479530334,0
121.44304895401001,0
121.52879571914673,0
121.61179995536804,0
121.69822096824646,0
121.81201362609863,0
121.89235973358154,0
121.97491669654846,0
122.0576958656311,0
122.14516878128052,0
122.22403192520142,0
122.29443669319153,0
122.37818479537964,0
122.45291590690613,0
122.5254738330841,0
122.65565896034241,0
122.73120880126953,0
122.81271290779114,0
122.88357281684875,0
122.96070885658264,0
123.05137085914612,0
123.12835097312927,0
123.20130467414856,0
